captured_at,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series,episode.series.id,episode.series.name,episode.series.slug,episode.slug,id,image,links.cardmarket,links.tcgplayer,name,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.lowest,prices.cardmarket.lowest_DE,prices.cardmarket.lowest_DE_EU_only,prices.cardmarket.lowest_ES,prices.cardmarket.lowest_ES_EU_only,prices.cardmarket.lowest_EU_only,prices.cardmarket.lowest_FR,prices.cardmarket.lowest_FR_EU_only,prices.cardmarket.lowest_IT,prices.cardmarket.lowest_IT_EU_only,slug,tcggo_url,tcgplayer_id
2026-08-18T20:35:01+02:00,885529,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,699.67,EUR,732.11,2026-07-17,,17,Mega Evolution,mega-evolution,pitch-black,33841,https://images.tcggo.com/tcggo/storage/34385/pitch-black-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/33841,https://www.tcggo.com/external/tcgplayer/33841,Pitch Black 10 Elite Trainer Box Case,805.15,673.74,119,EUR,680,697.9,697.9,594.95,594.95,680,650,650,560,560,pitch-black-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/pitch-black/pitch-black-10-elite-trainer-box-case,692948
2026-08-18T20:35:01+02:00,877279,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,633.1,EUR,595.92,2026-05-22,,17,Mega Evolution,mega-evolution,chaos-rising,33508,https://images.tcggo.com/tcggo/storage/34016/chaos-rising-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/33508,https://www.tcggo.com/external/tcgplayer/33508,Chaos Rising 10 Elite Trainer Box Case,790.99,714.09,131,EUR,730,649.5,649.5,564,564,730,645,645,599.9,599.9,chaos-rising-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/chaos-rising/chaos-rising-10-elite-trainer-box-case,684451
2026-08-18T20:35:01+02:00,865394,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,589.96,EUR,546.96,2026-03-27,,17,Mega Evolution,mega-evolution,perfect-order,31387,https://images.tcggo.com/tcggo/storage/31705/perfect-order-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/31387,https://www.tcggo.com/external/tcgplayer/31387,Perfect Order 10 Elite Trainer Box Case,699.92,673.45,98,EUR,740,779,779,495.9,495.9,740,545,545,499.9,499.9,perfect-order-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/perfect-order/perfect-order-10-elite-trainer-box-case,672402
2026-08-18T20:35:01+02:00,860573,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4925.6,EUR,5207.74,2026-01-30,,17,Mega Evolution,mega-evolution,ascended-heroes,31390,https://images.tcggo.com/tcggo/storage/31708/ascended-heroes-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/31390,https://www.tcggo.com/external/tcgplayer/31390,Ascended Heroes 10 Elite Trainer Box Case,1669.03,1607,117,EUR,1745,1749.99,1749.99,,,1745,1499.99,1200,995,995,ascended-heroes-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/ascended-heroes/ascended-heroes-10-elite-trainer-box-case,679558
2026-08-18T20:35:01+02:00,846732,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1207.7,EUR,1045.9,2025-11-14,,17,Mega Evolution,mega-evolution,phantasmal-flames,23772,https://images.tcggo.com/tcggo/storage/23783/phantasmal-flames-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/23772,https://www.tcggo.com/external/tcgplayer/23772,Phantasmal Flames 10 Elite Trainer Box Case,1020.8,1090.44,67,EUR,1350,840,840,2000,2000,1350,1250,1250,720,720,phantasmal-flames-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/phantasmal-flames/phantasmal-flames-10-elite-trainer-box-case,654170
2026-08-18T20:35:01+02:00,834810,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1423.43,EUR,1426.07,2025-09-26,,17,Mega Evolution,mega-evolution,mega-evolution,23789,https://images.tcggo.com/tcggo/storage/23800/mega-evolution-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/23789,https://www.tcggo.com/external/tcgplayer/23789,Mega Evolution 10 Elite Trainer Box Case,864.3,1032.57,25,EUR,1150,950,950,,,1150,950,950,750,750,mega-evolution-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/mega-evolution/mega-evolution-10-elite-trainer-box-case,644727
2026-08-18T20:35:01+02:00,824090,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2545.91,EUR,3069.05,2025-07-18,,1,Scarlet & Violet,scarlet-violet,black-bolt,23438,https://images.tcggo.com/tcggo/storage/23406/black-bolt-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/23438,https://www.tcggo.com/external/tcgplayer/23438,Black Bolt 10 Elite Trainer Box Case,956.17,1296.28,40,EUR,1325,1799,1799,,,1325,1399.99,,,,black-bolt-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/black-bolt/black-bolt-10-elite-trainer-box-case,630690
2026-08-18T20:35:01+02:00,824091,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2326.53,EUR,2778.59,2025-07-18,,1,Scarlet & Violet,scarlet-violet,white-flare,23439,https://images.tcggo.com/tcggo/storage/23407/white-flare-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/23439,https://www.tcggo.com/external/tcgplayer/23439,White Flare 10 Elite Trainer Box Case,924.16,1172.57,35,EUR,1300,1000,1000,,,1300,1399.99,,,,white-flare-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/white-flare/white-flare-10-elite-trainer-box-case,630693
2026-08-18T20:35:01+02:00,860569,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1647.25,EUR,1618.34,2025-05-30,,1,Scarlet & Violet,scarlet-violet,destined-rivals,22324,https://images.tcggo.com/tcggo/storage/22354/destined-rivals-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/22324,https://www.tcggo.com/external/tcgplayer/22324,Destined Rivals 10 Elite Trainer Box Case,1292.05,1717.84,103,EUR,1420,1700,1700,,,1420,2000,2000,1350,1350,destined-rivals-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/destined-rivals/destined-rivals-10-elite-trainer-box-case,628398
2026-08-18T20:35:01+02:00,805595,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,440.67,EUR,441.88,2025-03-28,,1,Scarlet & Violet,scarlet-violet,journey-together,22321,https://images.tcggo.com/tcggo/storage/22351/journey-together-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/22321,https://www.tcggo.com/external/tcgplayer/22321,Journey Together 10 Elite Trainer Box Case,725.43,930,13,EUR,1100,990,990,,,1100,850,850,,,journey-together-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/journey-together/journey-together-10-elite-trainer-box-case,614450
2026-08-18T20:35:01+02:00,798932,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3702.26,EUR,4311.88,2025-01-17,,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,21575,https://images.tcggo.com/tcggo/storage/21598/prismatic-evolutions-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/21575,https://www.tcggo.com/external/tcgplayer/21575,Prismatic Evolutions 10 Elite Trainer Box Case,1916.33,1743.1,128,EUR,1650,1800,1800,,,1650,1099,1099,1198,1198,prismatic-evolutions-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/prismatic-evolutions/prismatic-evolutions-10-elite-trainer-box-case,598487
2026-08-18T20:35:01+02:00,784965,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1068.91,EUR,1086.01,2024-11-08,,1,Scarlet & Violet,scarlet-violet,surging-sparks,21042,https://images.tcggo.com/tcggo/storage/21205/surging-sparks-10-elite-trainer-box-case.png,https://www.tcggo.com/external/cm/21042,https://www.tcggo.com/external/tcgplayer/21042,Surging Sparks 10 Elite Trainer Box Case,1081.46,1491.29,24,EUR,1489,1250,1250,,,1489,1275,1275,1450,1450,surging-sparks-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/surging-sparks/surging-sparks-10-elite-trainer-box-case,565631
2026-08-18T20:35:01+02:00,776338,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,20094,https://images.tcggo.com/tcggo/storage/20732/stellar-crown-10-elite-trainer-box-case-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/20094,https://www.tcggo.com/external/tcgplayer/20094,Stellar Crown 10 Elite Trainer Box Case,586.07,784.15,9,EUR,1149,839.95,839.95,,,1149,990,990,,,stellar-crown-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-10-elite-trainer-box-case,559102
2026-08-18T20:35:01+02:00,770960,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,562.71,EUR,761.87,2024-08-02,,1,Scarlet & Violet,scarlet-violet,shrouded-fable,20093,https://images.tcggo.com/tcggo/storage/20691/shrouded-fable-10-elite-trainer-box-case-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/20093,https://www.tcggo.com/external/tcgplayer/20093,Shrouded Fable 10 Elite Trainer Box Case,583.18,692.2,29,EUR,1240,645,645,,,1240,680,680,549,549,shrouded-fable-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/shrouded-fable/shrouded-fable-10-elite-trainer-box-case,553099
2026-08-18T20:35:01+02:00,761231,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,926.61,EUR,1171.93,2024-05-24,,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,20092,https://images.tcggo.com/tcggo/storage/20626/twilight-masquerade-10-elite-trainer-box-case-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/20092,https://www.tcggo.com/external/tcgplayer/20092,Twilight Masquerade 10 Elite Trainer Box Case,693.63,1312.5,23,EUR,1200,,,650,650,1200,850,850,750,750,twilight-masquerade-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/twilight-masquerade/twilight-masquerade-10-elite-trainer-box-case,544385
2026-08-18T20:35:01+02:00,776337,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,20079,https://images.tcggo.com/tcggo/storage/20679/stellar-crown-pokemon-center-elite-trainer-box-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/20079,https://www.tcggo.com/external/tcgplayer/20079,Stellar Crown Pokémon Center Elite Trainer Box,156.46,155.36,38,EUR,144.6,,,,,159.99,,,,,stellar-crown-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-pokemon-center-elite-trainer-box,557340
2026-08-18T20:35:01+02:00,776325,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,20604,https://images.tcggo.com/tcggo/storage/20749/stellar-crown-booster-box-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/20604,https://www.tcggo.com/external/tcgplayer/20604,Stellar Crown Booster Box,248.23,235.67,275,EUR,224.99,199.99,239.95,175.9,175.9,224.99,219.99,219.99,150,150,stellar-crown-booster-box,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-booster-box,557354
2026-08-18T20:35:01+02:00,776326,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,20605,https://images.tcggo.com/tcggo/storage/20762/stellar-crown-booster-box-18-boosters-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/20605,https://www.tcggo.com/external/tcgplayer/20605,Stellar Crown Booster Box (18 Boosters),105.5,109.66,27,EUR,170,120,120,100,100,170,180,180,85,85,stellar-crown-booster-box-18-boosters,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-booster-box-18-boosters,649420
2026-08-18T20:35:01+02:00,776327,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,20606,https://images.tcggo.com/tcggo/storage/20748/stellar-crown-6-booster-box-case-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/20606,https://www.tcggo.com/external/tcgplayer/20606,Stellar Crown 6 Booster Box Case,1304.55,1552.41,21,EUR,1600,1899,1899,,,1600,1495,1495,,,stellar-crown-6-booster-box-case,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-6-booster-box-case,557365
2026-08-18T20:35:01+02:00,855677,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,393.22,EUR,535.81,2024-09-13,,1,Scarlet & Violet,scarlet-violet,stellar-crown,49319,https://images.tcggo.com/tcggo/storage/37673/stellar-crown-build-battle-box-display.png,https://www.tcggo.com/external/cm/49319,,Stellar Crown Build & Battle Box Display,500,500,10,EUR,500,,,500,500,500,950,950,750,750,stellar-crown-build-battle-box-display,https://www.tcggo.com/pokemon/stellar-crown/stellar-crown-build-battle-box-display,
2026-08-18T20:35:01+02:00,770959,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,562.71,EUR,761.87,2024-08-02,,1,Scarlet & Violet,scarlet-violet,shrouded-fable,20077,https://images.tcggo.com/tcggo/storage/20685/shrouded-fable-pokemon-center-elite-trainer-box-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/20077,https://www.tcggo.com/external/tcgplayer/20077,Shrouded Fable Pokémon Center Elite Trainer Box,140.2,140.56,50,EUR,122.91,,,,,140,,,,,shrouded-fable-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/shrouded-fable/shrouded-fable-pokemon-center-elite-trainer-box,552998
2026-08-18T20:35:01+02:00,761230,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,926.61,EUR,1171.93,2024-05-24,,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,20076,https://images.tcggo.com/tcggo/storage/20731/twilight-masquerade-pokemon-center-elite-trainer-box-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/20076,https://www.tcggo.com/external/tcgplayer/20076,Twilight Masquerade Pokémon Center Elite Trainer Box,174.86,180.99,31,EUR,159.06,,,,,199.99,,,,,twilight-masquerade-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/twilight-masquerade/twilight-masquerade-pokemon-center-elite-trainer-box,543844
2026-08-18T20:35:01+02:00,761219,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,926.61,EUR,1171.93,2024-05-24,,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,20613,https://images.tcggo.com/tcggo/storage/20772/twilight-masquerade-booster-box-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/20613,https://www.tcggo.com/external/tcgplayer/20613,Twilight Masquerade Booster Box,263.12,268.17,285,EUR,259.9,240,240,179.9,179.9,225,220,220,200,200,twilight-masquerade-booster-box,https://www.tcggo.com/pokemon/twilight-masquerade/twilight-masquerade-booster-box,543846
2026-08-18T20:35:01+02:00,761220,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,926.61,EUR,1171.93,2024-05-24,,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,20614,https://images.tcggo.com/tcggo/storage/20922/twilight-masquerade-booster-box-18-boosters.png,https://www.tcggo.com/external/cm/20614,https://www.tcggo.com/external/tcgplayer/20614,Twilight Masquerade Booster Box (18 Boosters),104.01,109.56,33,EUR,115.95,115,115,120,120,125,81,81,95,95,twilight-masquerade-booster-box-18-boosters,https://www.tcggo.com/pokemon/twilight-masquerade/twilight-masquerade-booster-box-18-boosters,649421
2026-08-18T20:35:01+02:00,761232,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,926.61,EUR,1171.93,2024-05-24,,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,20616,https://images.tcggo.com/tcggo/storage/20754/twilight-masquerade-6-booster-box-case-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/20616,https://www.tcggo.com/external/tcgplayer/20616,Twilight Masquerade 6 Booster Box Case,1471.31,1707.6,42,EUR,1600,1688.88,1688.88,1499,1499,1774.95,1500,1500,1399,1399,twilight-masquerade-6-booster-box-case,https://www.tcggo.com/pokemon/twilight-masquerade/twilight-masquerade-6-booster-box-case,544384
2026-08-18T20:35:01+02:00,750411,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20091,https://images.tcggo.com/tcggo/storage/20686/temporal-forces-iron-leaves-pokemon-center-elite-trainer-box-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20091,https://www.tcggo.com/external/tcgplayer/20091,Temporal Forces Iron Leaves Pokémon Center Elite Trainer Box,143.04,182.09,23,EUR,190,,,,,190,,,,,temporal-forces-iron-leaves-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-iron-leaves-pokemon-center-elite-trainer-box,532853
2026-08-18T20:35:01+02:00,750413,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20151,https://images.tcggo.com/tcggo/storage/20286/temporal-forces-walking-wake-pokemon-center-elite-trainer-box-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20151,https://www.tcggo.com/external/tcgplayer/20151,Temporal Forces Walking Wake Pokémon Center Elite Trainer Box,150.53,159.98,38,EUR,149,,,,,150,,,,,temporal-forces-walking-wake-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-walking-wake-pokemon-center-elite-trainer-box,538775
2026-08-18T20:35:01+02:00,750414,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20191,https://images.tcggo.com/tcggo/storage/20312/temporal-forces-10-elite-trainer-box-case-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20191,https://www.tcggo.com/external/tcgplayer/20191,Temporal Forces 10 Elite Trainer Box Case,462.35,681.99,4,EUR,1500,,,,,1500,,,975,975,temporal-forces-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-10-elite-trainer-box-case,537418
2026-08-18T20:35:01+02:00,750403,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20620,https://images.tcggo.com/tcggo/storage/20763/temporal-forces-booster-box-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20620,https://www.tcggo.com/external/tcgplayer/20620,Temporal Forces Booster Box,235.28,237.45,203,EUR,220,200,229,159.95,159.95,220,235,235,150,150,temporal-forces-booster-box,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-booster-box,536225
2026-08-18T20:35:01+02:00,750404,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20621,https://images.tcggo.com/tcggo/storage/20782/temporal-forces-booster-box-18-boosters-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20621,https://www.tcggo.com/external/tcgplayer/20621,Temporal Forces Booster Box (18 Boosters),105.82,103.62,36,EUR,150.02,84.9,119,100,100,180,120,120,115,115,temporal-forces-booster-box-18-boosters,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-booster-box-18-boosters,649416
2026-08-18T20:35:01+02:00,750407,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,781.66,EUR,1094.5,2024-03-22,,1,Scarlet & Violet,scarlet-violet,temporal-forces,20624,https://images.tcggo.com/tcggo/storage/20766/temporal-forces-6-booster-box-case-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/20624,https://www.tcggo.com/external/tcgplayer/20624,Temporal Forces 6 Booster Box Case,1154.34,1444.7,22,EUR,1549,1650,1650,,,1549,,,990,990,temporal-forces-6-booster-box-case,https://www.tcggo.com/pokemon/temporal-forces/temporal-forces-6-booster-box-case,537417
2026-08-18T20:35:01+02:00,745550,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1765.72,EUR,2360.63,2024-01-26,,1,Scarlet & Violet,scarlet-violet,paldean-fates,20074,https://images.tcggo.com/tcggo/storage/20722/paldean-fates-10-elite-trainer-box-case-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/20074,https://www.tcggo.com/external/tcgplayer/20074,Paldean Fates 10 Elite Trainer Box Case,1808.83,2242.25,38,EUR,3699.99,2400,2400,,,3699.99,2189,2189,1600,1600,paldean-fates-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/paldean-fates/paldean-fates-10-elite-trainer-box-case,530700
2026-08-18T20:35:01+02:00,745549,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1765.72,EUR,2360.63,2024-01-26,,1,Scarlet & Violet,scarlet-violet,paldean-fates,20075,https://images.tcggo.com/tcggo/storage/20678/paldean-fates-pokemon-center-elite-trainer-box-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/20075,https://www.tcggo.com/external/tcgplayer/20075,Paldean Fates Pokémon Center Elite Trainer Box,439.35,559.85,30,EUR,500,,,,,500,,,,,paldean-fates-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/paldean-fates/paldean-fates-pokemon-center-elite-trainer-box,528039
2026-08-18T20:35:01+02:00,728728,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,780.47,EUR,1070.4,2023-11-03,,1,Scarlet & Violet,scarlet-violet,paradox-rift,20149,https://images.tcggo.com/tcggo/storage/20952/paradox-rift-roaring-moon-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/20149,https://www.tcggo.com/external/tcgplayer/20149,Paradox Rift Roaring Moon Pokémon Center Elite Trainer Box,163.12,233.84,26,EUR,210,,,,,210,30,30,,,paradox-rift-roaring-moon-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/paradox-rift/paradox-rift-roaring-moon-pokemon-center-elite-trainer-box,512809
2026-08-18T20:35:01+02:00,728729,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,780.47,EUR,1070.4,2023-11-03,,1,Scarlet & Violet,scarlet-violet,paradox-rift,20150,https://images.tcggo.com/tcggo/storage/20951/paradox-rift-iron-valiant-pokemon-center-elite-trainer-box.png,https://www.tcggo.com/external/cm/20150,https://www.tcggo.com/external/tcgplayer/20150,Paradox Rift Iron Valiant Pokémon Center Elite Trainer Box,145.97,243.21,20,EUR,245.95,,,,,245.95,,,,,paradox-rift-iron-valiant-pokemon-center-elite-trainer-box,https://www.tcggo.com/pokemon/paradox-rift/paradox-rift-iron-valiant-pokemon-center-elite-trainer-box,512801
2026-08-18T20:35:01+02:00,729190,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,780.47,EUR,1070.4,2023-11-03,,1,Scarlet & Violet,scarlet-violet,paradox-rift,20190,https://images.tcggo.com/tcggo/storage/20225/paradox-rift-10-elite-trainer-box-case-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/20190,https://www.tcggo.com/external/tcgplayer/20190,Paradox Rift 10 Elite Trainer Box Case,18.92,16.49,299,EUR,,,,20,20,,,,,,paradox-rift-10-elite-trainer-box-case,https://www.tcggo.com/pokemon/paradox-rift/paradox-rift-10-elite-trainer-box-case,513511
2026-08-18T20:35:01+02:00,728718,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,780.47,EUR,1070.4,2023-11-03,,1,Scarlet & Violet,scarlet-violet,paradox-rift,20627,https://images.tcggo.com/tcggo/storage/20837/paradox-rift-booster-box-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/20627,https://www.tcggo.com/external/tcgplayer/20627,Paradox Rift Booster Box,221.94,224.79,277,EUR,220,189,199.99,177.9,177.9,220,220,220,150,150,paradox-rift-booster-box,https://www.tcggo.com/pokemon/paradox-rift/paradox-rift-booster-box,512821
2026-08-18T20:35:01+02:00,729187,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,780.47,EUR,1070.4,2023-11-03,,1,Scarlet & Violet,scarlet-violet,paradox-rift,20629,https://images.tcggo.com/tcggo/storage/20785/paradox-rift-booster-box-18-boosters-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/20629,https://www.tcggo.com/external/tcgplayer/20629,Paradox Rift Booster Box (18 Boosters),100.7,117.21,7,EUR,,123.9,123.9,95,95,,190,190,,,paradox-rift-booster-box-18-boosters,https://www.tcggo.com/pokemon/paradox-rift/paradox-rift-booster-box-18-boosters,649417
